20726	14	23753
20730	14	23949
17552	14	44784
34170	14	1357
33705	14	4474
28416	14	27103
19169	14	45509
33702	14	35238
24667	14	29087
33705	14	49732
20731	14	23950
25676	14	7603
13028	14	23730
15281	14	16313
16091	14	8578
33705	14	49688
13322	14	35239
2750	14	1388
20730	14	26008
27759	14	24506
26803	14	7050
13028	14	4549
15089	14	23975
6969	14	14839
20730	14	24165
20730	14	23152
20728	14	23750
33705	14	14021
10685	14	16647
33705	14	49661
19037	14	24436
20730	14	23852
15281	14	24206
21005	14	39764
42281	14	6793
2587	14	31083
25676	14	7601
33705	14	49698
10697	14	24969
26710	14	13143
24738	14	24649
30980	14	30446
20732	14	24013
12703	14	31109
20732	14	14166
33695	14	33696
17552	14	31117
39215	14	45736
20732	14	23680
45251	14	25321
6767	14	34021
20730	14	24170
13028	14	25281
20728	14	23901
24738	14	38928
33705	14	4457
20730	14	23973
20726	14	23735
20730	14	23881
27868	14	5472
12778	14	44128
41864	14	42425
25916	14	8983
22017	14	15101
20729	14	23829
20730	14	23760
33705	14	49699
44605	14	4172
20731	14	23983
20726	14	33174
13159	14	27445
13028	14	24630
16697	14	4575
13028	14	25311
13028	14	34018
20728	14	23865
7026	14	5841
24738	14	24148
20728	14	23911
27759	14	23921
33705	14	44171
33705	14	49723
46423	14	42498
19037	14	24528
22017	14	23939
22017	14	4551
20249	14	20616
13835	14	35214
22017	14	20726
25371	14	23920
20869	14	50001
33705	14	49628
33705	14	4489
33062	14	22871
33705	14	49716
20732	14	23779
20731	14	24118
26710	14	43980
16282	14	16522
22927	14	25384
23640	14	35157
41864	14	42226
22017	14	20397
20730	14	23854
9319	14	5468
20730	14	23840
13028	14	24629
33705	14	49669
20726	14	24002
25357	14	23935
6727	14	5948
29452	14	29128
44240	14	5714
20730	14	23115
20726	14	23689
19037	14	24523
20730	14	25694
20730	14	23868
20730	14	23965
30845	14	29092
15280	14	5470
20730	14	23915
21005	14	43651
20728	14	23926
13028	14	4526
24667	14	20499
35084	14	5408
13028	14	34381
42011	14	24021
20731	14	23904
6687	14	24258
13028	14	23709
20726	14	23937
22017	14	23963
46576	14	14996
20726	14	24257
37672	14	33480
24738	14	24646
33705	14	4456
42281	14	6698
23599	14	4930
21005	14	2874
20728	14	25692
23114	14	11341
10697	14	35237
2750	14	3786
33705	14	49679
20730	14	26016
20732	14	23803
26710	14	26838
49093	14	3224
15132	14	35528
22017	14	4553
21005	14	3761
34967	14	13884
20088	14	33157
13028	14	24642
4406	14	26047
21673	14	23171
13028	14	4555
33705	14	3686
20730	14	23113
33705	14	4315
20728	14	23600
41599	14	12414
47788	14	29862
33705	14	49651
15278	14	5479
11132	14	20645
24838	14	24837
13028	14	23863
34170	14	39715
20730	14	23967
43049	14	24367
17552	14	5647
20730	14	23956
41864	14	34862
15575	14	4592
43578	14	24277
18757	14	23596
42425	14	7207
20730	14	23118
37912	14	47033
13028	14	4565
20728	14	25316
33705	14	4453
33705	14	49624
24738	14	16327
4288	14	31087
20730	14	23101
33705	14	49550
33705	14	19885
20726	14	23946
20728	14	23827
20731	14	23790
20732	14	23831
20730	14	33176
13028	14	24152
34967	14	13634
33705	14	32709
33705	14	49683
13028	14	23142
33705	14	30438
22017	14	23145
33705	14	4459
21677	14	5572
32619	14	25678
22017	14	24152
20731	14	23690
20728	14	14075
33705	14	44176
23128	14	23896
44605	14	12423
6598	14	25916
31183	14	34383
24667	14	24094
30845	14	29099
21673	14	23873
33705	14	41028
33705	14	44535
13028	14	23747
24296	14	24300
13028	14	23679
13028	14	34048
20730	14	24254
34967	14	27860
20729	14	38813
16261	14	30263
22017	14	25384
7026	14	47516
19037	14	24526
22017	14	4554
16162	14	9161
20728	14	24896
20730	14	23159
15089	14	24009
20726	14	26019
6687	14	3298
28915	14	28916
44136	14	12100
49006	14	31080
